Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1796.593,0,1796,586000000,base_footprint,-7.267208551198548e-06,0.0015896377413850353,0.0035291664712975993,0.9999925089634706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.581616917866636e-05,-0.00021190606190957316,1.1819437117051134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.124120620432483e-09,-1.572619327928265e-08,5.2819099426952566e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.593,1,1796,587000000,base_footprint,-7.26721208923777e-06,0.0015896377413724596,0.003529168700158636,0.9999925089556045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.581616748766103e-05,-0.00021190606238045986,1.181943950980542e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1805947293562291e-10,3.877683922583411e-10,-1.858105870477242e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.593,2,1796,588000000,base_footprint,-7.267215627277935e-06,0.0015896377413598898,0.003529170929019867,0.9999925089477385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.581616580487228e-05,-0.0002119060628481201,1.1819441942689763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2010392239900216e-10,3.942995840283354e-10,-2.4919058895111423e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.593,3,1796,589000000,base_footprint,-7.267219165318348e-06,0.001589637741347319,0.0035291731578812866,0.9999925089398723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5816164120833145e-05,-0.0002119060633296802,1.1819444363908622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1952684582404137e-10,3.9239742841104755e-10,-2.1958541984820256e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.593,4,1796,590000000,base_footprint,-7.267222703341598e-06,0.0015896377413347348,0.0035291753867428897,0.9999925089320062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.581616240165596e-05,-0.00021190606383538065,1.1819446774621872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19020052584077e-10,3.907388013315369e-10,-2.0295170433255576e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.593,5,1796,591000000,base_footprint,-7.267226241389955e-06,0.0015896377413221541,0.0035291776156046836,0.99999250892414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.581616076754385e-05,-0.0002119060643083419,1.1819449200572919e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1975098128802113e-10,3.930941620901439e-10,-2.2739292157935412e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.593,6,1796,592000000,base_footprint,-7.267229779428848e-06,0.0015896377413095837,0.0035291798444666623,0.9999925089162739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5816159064083604e-05,-0.00021190606476665885,1.1819451614587808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1912805206217704e-10,3.912530560818434e-10,-2.4106361079382682e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.593,7,1796,593000000,base_footprint,-7.267233317467221e-06,0.0015896377412970147,0.003529182073328838,0.999992508908408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.581615737827984e-05,-0.0002119060652442012,1.1819454050946206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2029931024672537e-10,3.948693721613763e-10,-2.3274118285098067e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.594,8,1796,594000000,base_footprint,-7.267236855498934e-06,0.0015896377412844456,0.003529184302191198,0.9999925089005418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.581615568047881e-05,-0.00021190606572268127,1.181945646629864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192236274251466e-10,3.914618329638418e-10,-2.192653202815631e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796.595,9,1796,595000000,base_footprint,-7.267240393535733e-06,0.00158963774127188,0.003529186531053737,0.9999925088926757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.581615400648174e-05,-0.00021190606619553355,1.1819458867965443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1850742204394778e-10,3.8919646574594375e-10,-2.1842318711153642e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
