Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
55.194,0,55,188000000,base_footprint,-1.820587669343346e-06,0.001589650249493665,9.995489832330455e-05,0.9999987315080895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.905956972210939e-05,-0.00021121532453313935,7.882705164729143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.082616227255572e-07,-5.246451053728921e-07,0.00017311245748877533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.194,1,55,189000000,base_footprint,-1.820590570105312e-06,0.0015896502494911033,9.995672369215198e-05,0.9999987315079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.905956816024587e-05,-0.00021121532493953115,7.882707062132761e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.898516325564251e-11,3.081348430702531e-10,5.292186877667972e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.194,2,55,190000000,base_footprint,-1.820593470860644e-06,0.0015896502494885415,9.995854906110413e-05,0.9999987315077247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.905956655253777e-05,-0.00021121532537216552,7.882708941559022e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.805863997160762e-11,3.0529161365016433e-10,7.839765643969542e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.194,3,55,191000000,base_footprint,-1.8205963716060024e-06,0.001589650249485986,9.996037443018189e-05,0.9999987315075423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.905956493806909e-05,-0.00021121532579217972,7.882710862803927e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0029862258704073e-10,3.1207836849216663e-10,7.2310987621787755e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.194,4,55,192000000,base_footprint,-1.8205992723519167e-06,0.0015896502494834272,9.996219979937742e-05,0.9999987315073597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9059563344880794e-05,-0.00021121532623174477,7.88271276852601e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.948289791339797e-11,3.095302087930433e-10,8.550309852491841e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.194,5,55,193000000,base_footprint,-1.8206021730982276e-06,0.0015896502494808687,9.996402516869557e-05,0.9999987315071772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9059561751121056e-05,-0.00021121532666317047,7.882714683922559e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999553654669961e-11,3.1109885421059213e-10,8.401614584926961e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.194,6,55,194000000,base_footprint,-1.8206050738634627e-06,0.0015896502494783134,9.996585053813602e-05,0.9999987315069947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.905956019461348e-05,-0.00021121532708915164,7.882716598961709e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.995616219209651e-11,3.109841641280113e-10,5.780952824369767e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.195,7,55,195000000,base_footprint,-1.8206079746217483e-06,0.0015896502494757638,9.996767590769268e-05,0.9999987315068122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9059558586205135e-05,-0.00021121532751023256,7.882718501430104e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.929397958325246e-11,3.090263198687492e-10,9.385488083458204e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.196,8,55,196000000,base_footprint,-1.8206108753789248e-06,0.0015896502494732042,9.99695012773691e-05,0.9999987315066299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9059556989585285e-05,-0.0002112153279634989,7.882720411179696e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.972723501800556e-11,3.1018832739658773e-10,1.2730343535747874e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.197,9,55,197000000,base_footprint,-1.8206137761286139e-06,0.0015896502494706325,9.997132664716568e-05,0.9999987315064474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9059555380082634e-05,-0.00021121532841970395,7.882722321609604e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.975558240453963e-11,3.103180575372665e-10,8.447212537203516e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
