Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
118.834,118554,118,834000000,base_footprint,-0.0004847257442160743,0.0015149733842797892,0.30402758686133474,0.9526619003213426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013637453755313688,7.005577541564992e-06,-0.0012135049877707972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001283114623971494,0.0030528715899057995,-0.0010734898852498278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.834,73892,1778970867,466358789,imu_link,0.0026938768569380045,0.03543608635663986,-0.3702203929424286,-0.9282592535018921,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.01383460033684969,-0.010641999542713165,-0.09258539974689484,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.5632359385490417,-0.17956513166427612,9.521141052246094,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
118.835,118555,118,835000000,base_footprint,-0.0004847288494443605,0.0015149780679524214,0.30402707863496825,0.9526620625048965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013221762167918872,1.2602965986481027e-05,-0.0012033009416692905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011972264378162924,0.002845618801021894,-0.0008478913790857122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.836,118556,118,836000000,base_footprint,-0.0004847311670923724,0.0015149852175867563,0.3040265736196924,0.9526622236598635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001292839365033044,1.610127796266891e-05,-0.0011973310111222661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010371703518519616,0.0024262964655887725,-0.0005783082917864016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.837,118557,118,837000000,base_footprint,-0.0004847331558079561,0.001514993675987702,0.30402606946350735,0.9526623845384575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001276346676908049,1.7452982321688237e-05,-0.0011962881230152516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008318116405687491,0.0018736520320414766,-0.0002976362155970775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.838,118558,118,838000000,base_footprint,-0.0004847352317927642,0.001515002364797696,0.30402556377566614,0.952662545905148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012719276324149598,1.68249244874306e-05,-0.0012002501199885034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000609500082321749,0.0012658609594650904,-3.525480402360701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.839,118559,118,839000000,base_footprint,-0.0004847377356200439,0.0015150103784884602,0.30402505437390837,0.9526627084576277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012777253098843753,1.4550835724902955e-05,-0.0012087780152109247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039537673898353573,0.000672967521311778,0.000185770439725117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.84,118560,118,840000000,base_footprint,-0.0004847409346716969,0.001515017017862484,0.304024539511427,0.9526628727543268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012911646313494787,1.1071565991978142e-05,-0.0012210540493231062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020950361457302668,0.0001515825683759466,0.00035026420886880895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.84,118561,118,841000000,base_footprint,-0.0004847449770997652,0.001515021854465505,0.30402401793002104,0.9526630391973723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013094047284535425,6.896754952027776e-06,-0.0012360356234419525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.520204000749974e-05,-0.0002597828082727565,0.0004509559526572594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.84,73893,1778970867,471358789,imu_link,0.003064496209844947,0.035194430500268936,-0.3700192868709564,-0.9283475279808044,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.0,0.0,0.0,0.0024999999441206455,0.014898800291121006,-0.01383460033684969,-0.09471379965543747,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.0,0.0,0.0,0.019999999552965164,0.42616790533065796,-0.3842693567276001,8.883087158203125,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033,0.0,0.0,0.0,0.03999999910593033
