Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
124.92,15810,124,920000000,base_footprint,-0.0011134360276690667,0.0011380095194600873,0.6978495469295148,0.7162426090681961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017113719025081648,9.711370077137107e-05,0.0007064064947390484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007350168741599114,-4.914392148696982e-05,0.00014553334229747765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.921,15811,124,921000000,base_footprint,-0.0011134303969120003,0.0011380120331212441,0.6978498096915083,0.7162423530585785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017154021817915072,9.8171275081159e-05,0.0007728099634712485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00878873395467809,0.0030858132100823376,0.0002546606048465124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.922,15812,124,922000000,base_footprint,-0.0011134240858214552,0.0011380140371572325,0.6978500964312184,0.7162420736886347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017115729791336153,0.00010003041918061432,0.0008417016613921438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009280218853898254,0.003584017813737269,0.00019230868748961084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.923,15813,124,923000000,base_footprint,-0.0011134166995587157,0.001138015718580389,0.6978504082847202,0.7162417698517217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016995605745430008,0.00010222678664233139,0.0009137584422907516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009769877297260482,0.0034799085408940378,0.00018849716964270576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.924,15814,124,924000000,base_footprint,-0.0011134082505382436,0.001138017042358853,0.6978507464036181,0.7162414404257771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016881957496511763,0.00010446169397687248,0.0009890283335620522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010222511825731438,0.0030122662610614416,0.00021090155075025851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.925,15815,124,925000000,base_footprint,-0.0011133989216433962,0.001138017859788834,0.6978511119055462,0.7162410843217422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001681459653046695,0.00010663810368552268,0.0010674171149972094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010646475021536376,0.0024477580874103016,0.00024547946182841335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.926,15816,124,926000000,base_footprint,-0.001113388878400828,0.0011380180439660823,0.6978515058055109,0.7162407005505328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001678879685526013,0.0001087449914789414,0.0011486296214746547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011037661398477252,0.001925066709423398,0.0002663255692298563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.927,15817,124,927000000,base_footprint,-0.0011133782579340514,0.0011380175362057966,0.6978519289393907,0.7162402882975193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016791352353217595,0.00011073016096097296,0.0012321502575332968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011394683514783753,0.001619270951965972,0.00025971551916711115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.928,15818,124,928000000,base_footprint,-0.001113367238634172,0.0011380163340773174,0.6978523818880753,0.7162398469963505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016822203186025956,0.00011244794542012496,0.001317246345444163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011715178342775556,0.0016935635666170228,0.00022433480189247562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.929,15819,124,929000000,base_footprint,-0.001113355476006786,0.0011380149252690462,0.6978528650481503,0.7162393762602712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016683375888665278,0.00011407304959257193,0.0014036038125540288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011740426282934507,-0.0013952002615396147,0.00011951065003485386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.93,15820,124,930000000,base_footprint,-0.0011133429439198145,0.001138013502375932,0.6978533785933188,0.716238875919653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016555887685449597,0.00011543315308776365,0.001490363789847563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011700080768855614,-0.003670881018602747,7.720242128100593e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.931,15821,124,931000000,base_footprint,-0.001113329953206273,0.0011380118154430412,0.697853922228845,0.7162383462614526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016513425622141797,0.00011661889333482929,0.0015763124254867613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011645581083119012,-0.003836662908188763,0.000114883275416998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.931,15822,124,932000000,base_footprint,-0.0011133164934237856,0.001138009844568296,0.697854495335351,0.7162377878890652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016477695516967108,0.00011779443918587295,0.0016605397224071375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011465298078584846,-0.003449003188293826,0.0001158880657569446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.933,15823,124,933000000,base_footprint,-0.0011133024894698885,0.0011380077003191418,0.6978550969309696,0.716237201758962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001641717888811807,0.00011890285069219402,0.0017420236255686387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011128277726098186,-0.002975788260648058,7.017616903431354e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.934,15824,124,934000000,base_footprint,-0.0011132879657310276,0.0011380055132372857,0.6978557256235423,0.7162365892271887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016342702537030287,0.00011977072783159137,0.0018196152225320754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010610172788769058,-0.0025436025747943153,8.769232210234545e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.935,15825,124,935000000,base_footprint,-0.0011132730880829061,0.0011380033628230729,0.6978563795601234,0.7162359520986186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001628419018626818,0.0001202322915864344,0.0018920424926967458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009887063177099045,-0.0021738532606225373,-4.979427906731432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.936,15826,124,936000000,base_footprint,-0.0011132582755103459,0.0011380011364095638,0.6978570563878148,0.7162352926651687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016254310812606934,0.0001202953585107767,0.0019578437220409747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008932415507298643,-0.0018549748365770708,-8.734676229731881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.937,15827,124,937000000,base_footprint,-0.0011132439949088102,0.0011379987421702496,0.6978577531258163,0.7162346138304528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016205475853414816,0.00011968576521940209,0.002015268815568791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00775391728964294,-0.0015843492453278254,-0.0002152091615398168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.938,15828,124,938000000,base_footprint,-0.0011132305525466781,0.0011379963594001356,0.6978584661836594,0.7162339190919494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001614882211313601,0.00011818833360280841,0.0020626604939337654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006324732474136496,-0.0013468723711236182,-0.00036388154187099516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.939,15829,124,939000000,base_footprint,-0.0011132182828729976,0.0011379942390397641,0.6978591914212893,0.7162332124824923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016146999333539551,0.00011578906383240957,0.0020984989701227454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004618249838643988,-0.0011254024561397772,-0.00046842447511755066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
